PER_PROGRAM_BASELINE
Benchmark,Precision,Recall
0.31784520977935193,0.5548,0.8097,0.6584
0.31788197342590635,0.5548,0.8096,0.6584
0.3178947161847499,0.5548,0.8096,0.6584
0.3179227837288543,0.5548,0.8096,0.6584
0.31793368337477623,0.5549,0.8096,0.6585
0.3179420253016372,0.5549,0.8096,0.6585
0.31803355206989137,0.5549,0.8092,0.6583
0.31803682368912267,0.5549,0.8092,0.6584
0.3180429323740776,0.5549,0.8092,0.6584
0.3180452365485856,0.555,0.8092,0.6584
0.31805396414651405,0.555,0.8092,0.6584
0.3180585229054151,0.555,0.8092,0.6584
0.31806188138640074,0.555,0.8092,0.6584
0.31813387257609466,0.555,0.8092,0.6584
0.31814100293046943,0.5551,0.8092,0.6584
0.3181978925401503,0.5551,0.8092,0.6585
0.31821552541824405,0.5551,0.8092,0.6585
0.3182549207759061,0.5551,0.8092,0.6585
0.31826185413161134,0.5551,0.8092,0.6585
0.3182625671024536,0.5552,0.8092,0.6585
0.3182653022486925,0.5552,0.8092,0.6585
0.3182743418721141,0.5552,0.8092,0.6586
0.31830990402886283,0.5553,0.8092,0.6586
0.3183816813415167,0.5553,0.8092,0.6586
0.3184351289038898,0.5553,0.8092,0.6586
0.3184443059422075,0.5553,0.8092,0.6586
0.31845120078916866,0.5553,0.8092,0.6586
0.3184696208315427,0.5554,0.8092,0.6587
0.3184726269215263,0.5554,0.8092,0.6587
0.3184940358299208,0.5554,0.8092,0.6587
0.31858410292741823,0.5555,0.8089,0.6587
0.3186235108947601,0.5555,0.8089,0.6587
0.3186432591665488,0.5556,0.8089,0.6587
0.3186665550519177,0.5556,0.8089,0.6588
0.3186755315566888,0.5556,0.8089,0.6588
0.3186761214246378,0.5557,0.8089,0.6588
0.3187091604036112,0.5558,0.8088,0.6588
0.3187192818982477,0.5558,0.8088,0.6588
0.31875814347333264,0.5558,0.8088,0.6589
0.3188258882369799,0.5559,0.8086,0.6589
0.3188286329396345,0.5559,0.8086,0.6589
0.31883591377347503,0.5559,0.8086,0.6589
0.31885486653471967,0.5559,0.8086,0.6589
0.3188598804032007,0.5559,0.8086,0.6589
0.318869208501141,0.556,0.8086,0.6589
0.3188705354232379,0.556,0.8086,0.6589
0.3189106813012913,0.556,0.8086,0.6589
0.318922889475255,0.556,0.8086,0.6589
0.3189599884956182,0.556,0.8086,0.6589
0.31897746734620763,0.556,0.8086,0.6589
0.3190007008003834,0.556,0.8086,0.659
0.31902733653930543,0.5561,0.8086,0.659
0.31903904363846075,0.5561,0.8086,0.659
0.3190469882369739,0.5561,0.8086,0.659
0.31905624246546527,0.5562,0.8086,0.659
0.3190678692885593,0.5562,0.8086,0.659
0.3190707207702653,0.5562,0.8086,0.659
0.31907213135122725,0.5563,0.8086,0.6591
0.31915461319476046,0.5563,0.8086,0.6591
0.3191715419616626,0.5563,0.8086,0.6591
0.3191741006966031,0.5563,0.8086,0.6591
0.31919216500178293,0.5563,0.8085,0.6591
0.3191946280241833,0.5563,0.8085,0.6591
0.3193057376070385,0.5563,0.8079,0.6589
0.3193162571879815,0.5564,0.8079,0.659
0.31947062345902844,0.5564,0.8079,0.659
0.3194784503002402,0.5564,0.8079,0.659
0.31948474394370807,0.5564,0.8079,0.659
0.31949638368192934,0.5565,0.8078,0.659
0.3195202490742234,0.5565,0.8078,0.659
0.3195256744241209,0.5565,0.8078,0.659
0.3195656646038781,0.5565,0.8078,0.659
0.3196057249565501,0.5565,0.8078,0.659
0.31962465032949444,0.5565,0.8078,0.659
0.31962662880490733,0.5566,0.8078,0.659
0.3196850475313871,0.5566,0.8076,0.659
0.31968638161337704,0.5566,0.8076,0.659
0.31971905217679,0.5567,0.8076,0.6591
0.31978498779476866,0.5567,0.8076,0.6591
0.31979508399667744,0.5567,0.8076,0.6591
0.31981364744144025,0.5569,0.8076,0.6592
0.3199192355538118,0.5569,0.8076,0.6592
0.31993928195909155,0.5569,0.8076,0.6592
0.3199445683645358,0.5569,0.8076,0.6592
0.3199523881446137,0.5569,0.8076,0.6592
0.31996926057851544,0.557,0.8076,0.6593
0.3200419902630657,0.557,0.8074,0.6592
0.32005208635182464,0.557,0.8074,0.6592
0.3200563346201182,0.557,0.8074,0.6592
0.32006886478190166,0.5571,0.8074,0.6593
0.3200690014509434,0.5571,0.8074,0.6593
0.32007979246829915,0.5571,0.8074,0.6593
0.32015735611925017,0.5572,0.8073,0.6593
0.3201576262993461,0.5572,0.8073,0.6593
0.3201679429995364,0.5573,0.8073,0.6594
0.3201701672038071,0.5573,0.8073,0.6594
0.3201782970449863,0.5573,0.8073,0.6594
0.3201921296799241,0.5573,0.8073,0.6594
0.3202461350684536,0.5573,0.8073,0.6594
0.32025454353955995,0.5573,0.8071,0.6594
0.32026078999601065,0.5574,0.8071,0.6594
0.32028683140686387,0.5574,0.8071,0.6594
0.32028786549099,0.5574,0.8071,0.6594
0.32033264354222357,0.5574,0.8071,0.6594
0.3203331667597789,0.5575,0.8071,0.6594
0.32035025534860256,0.5575,0.807,0.6594
0.32038860162537725,0.5575,0.807,0.6594
0.3204104816329507,0.5575,0.807,0.6594
0.32041482911351793,0.5575,0.807,0.6595
0.3204395300175387,0.5577,0.807,0.6596
0.3204564995995683,0.5577,0.807,0.6596
0.3205315417616162,0.5577,0.807,0.6596
0.32057685856429957,0.5577,0.807,0.6596
0.32058246968406445,0.5578,0.807,0.6596
0.320833743468582,0.5578,0.8067,0.6596
0.32086698599947494,0.5579,0.8065,0.6595
0.3208879027183708,0.5579,0.8065,0.6595
0.3209160944692877,0.5579,0.8065,0.6595
0.32092591762507033,0.5579,0.8064,0.6595
0.3210097322592665,0.5579,0.8064,0.6595
0.3210853579239029,0.558,0.8064,0.6596
0.3211203469548288,0.558,0.8064,0.6596
0.3211289437996597,0.558,0.8064,0.6596
0.3211341417697591,0.558,0.8064,0.6596
0.3211626965960758,0.558,0.8064,0.6596
0.321232174373717,0.5581,0.8064,0.6596
0.3212749499271852,0.5581,0.8064,0.6597
0.32130988861775883,0.5581,0.8064,0.6597
0.32132427474108544,0.5582,0.8064,0.6597
0.3213495791292434,0.5582,0.8064,0.6597
0.3213893550318828,0.5582,0.8064,0.6597
0.32138998380475436,0.5582,0.8064,0.6597
0.32141164298137115,0.5582,0.8064,0.6597
0.3214424548766224,0.5582,0.8064,0.6597
0.32148710098546557,0.5583,0.8063,0.6597
0.32149228566401195,0.5583,0.8063,0.6598
0.3215175035832547,0.5583,0.8063,0.6598
0.32153233663766434,0.5583,0.8063,0.6598
0.3215526029416959,0.5584,0.8063,0.6598
0.32157160443060706,0.5584,0.8063,0.6598
0.3215936152430015,0.5584,0.8063,0.6598
0.32159946832802366,0.5584,0.8062,0.6598
0.32161036502478624,0.5585,0.8062,0.6599
0.3216382236776899,0.5585,0.8062,0.6599
0.32164481039254433,0.5585,0.8062,0.6599
0.3216498622363574,0.5585,0.8062,0.6599
0.32166140287159006,0.5585,0.8062,0.6599
0.3216711078205618,0.5585,0.8062,0.6599
0.3216768666690487,0.5585,0.8062,0.6599
0.3216847065997321,0.5586,0.8062,0.6599
0.32169494949977884,0.5586,0.8062,0.6599
0.3217071117800143,0.5586,0.8062,0.66
0.32173678445283055,0.5587,0.8062,0.66
0.3217430927242334,0.5587,0.8062,0.66
0.32179140678887547,0.5587,0.8062,0.66
0.3218652503595131,0.5587,0.8062,0.66
0.32187264543115157,0.5587,0.8062,0.66
0.321898589724656,0.5588,0.8062,0.6601
0.32192080478210217,0.5588,0.8062,0.6601
0.3219401837443694,0.5588,0.806,0.66
0.3219961065566651,0.5588,0.8056,0.6599
0.322001026941805,0.5589,0.8056,0.6599
0.3220226905912521,0.5589,0.8056,0.6599
0.3220902163685691,0.5589,0.8056,0.66
0.32209884783186954,0.559,0.8056,0.66
0.32211622368232956,0.559,0.8056,0.66
0.3221239338327732,0.559,0.8056,0.66
0.3221355266473965,0.5591,0.8056,0.66
0.3224964473686098,0.5591,0.804,0.6595
0.3225209469327273,0.5591,0.804,0.6596
0.3225243320263607,0.5592,0.804,0.6596
0.3225361995886976,0.5592,0.8039,0.6596
0.3225530266424185,0.5592,0.8039,0.6596
0.3226092181988686,0.5593,0.8039,0.6596
0.32261462143688335,0.5593,0.8039,0.6596
0.3228129765748072,0.5593,0.8033,0.6594
0.32284507545139557,0.5593,0.8033,0.6595
0.3228553611535593,0.5594,0.8033,0.6595
0.32285865432149197,0.5594,0.8033,0.6595
0.3228613086527259,0.5594,0.8033,0.6595
0.32287903200796675,0.5594,0.8033,0.6595
0.32290673030228434,0.5595,0.8033,0.6596
0.322934256966936,0.5595,0.8033,0.6596
0.32296930022176823,0.5596,0.8033,0.6596
0.32298004235343347,0.5596,0.8032,0.6596
0.32302782065060376,0.5597,0.8031,0.6597
0.32310099032978606,0.5597,0.8031,0.6597
0.3231284378356843,0.5597,0.8031,0.6597
0.32314250447125875,0.5597,0.8031,0.6597
0.3231489817492349,0.5598,0.8031,0.6597
0.3231890411266266,0.5598,0.8031,0.6597
0.3231950940353156,0.5599,0.8031,0.6598
0.3232027264803805,0.5599,0.8031,0.6598
0.32323291767252876,0.5599,0.8031,0.6598
0.3232533447395142,0.5599,0.8031,0.6598
0.3232576076250018,0.5599,0.8031,0.6598
0.3232681549484613,0.5599,0.8031,0.6598
0.32330238674204287,0.56,0.8031,0.6598
0.3233125681105422,0.56,0.8031,0.6598
0.32354481291293796,0.56,0.8025,0.6597
0.3235838219398636,0.56,0.8025,0.6597
0.32358772130897157,0.56,0.8025,0.6597
0.32359009054140525,0.56,0.8025,0.6597
0.323605525930969,0.5601,0.8024,0.6597
0.32360686452253695,0.5601,0.8024,0.6597
0.3236194221837005,0.5601,0.8024,0.6597
0.32364991948575517,0.5601,0.8024,0.6597
0.32367878490000107,0.5601,0.8024,0.6597
0.3237144441073899,0.5602,0.8024,0.6598
0.3237699676063078,0.5602,0.8024,0.6598
0.32379499533261297,0.5602,0.8024,0.6598
0.32383966237234135,0.5602,0.8022,0.6597
0.3239070723625623,0.5603,0.8022,0.6598
0.3239083135732795,0.5603,0.8022,0.6598
0.3239419123321031,0.5604,0.8022,0.6598
0.32395491969849216,0.5604,0.8022,0.6599
0.32406180719524486,0.5605,0.8021,0.6599
0.32406547666085495,0.5605,0.8021,0.6599
0.3241043389658153,0.5605,0.8021,0.6599
0.32412569503133815,0.5605,0.8021,0.6599
0.32415616894062127,0.5606,0.8021,0.6599
0.32416292198970087,0.5606,0.8021,0.6599
0.3241689366390532,0.5606,0.8021,0.6599
0.3241782467542896,0.5606,0.8021,0.66
0.324193053750143,0.5607,0.8021,0.66
0.3241973228487473,0.5607,0.8021,0.66
0.3242395503969271,0.5607,0.8021,0.66
0.32427335661660517,0.5608,0.8021,0.6601
0.32427753106558993,0.5608,0.802,0.6601
0.32430998932258137,0.5608,0.8018,0.66
0.32431135066605055,0.5608,0.8018,0.66
0.3243302062865475,0.5609,0.8018,0.6601
0.32434385420464845,0.5609,0.8018,0.6601
0.3244280818167919,0.5609,0.8016,0.66
0.32442859063427043,0.561,0.8016,0.66
0.324448981719561,0.561,0.8016,0.6601
0.3246305642034078,0.561,0.8016,0.6601
0.3246322491263336,0.561,0.8016,0.6601
0.3247505937550472,0.5611,0.8013,0.66
0.324755829936426,0.5611,0.8013,0.66
0.32476470308832195,0.5611,0.8013,0.66
0.3247919888510077,0.5611,0.8012,0.66
0.3248398185261014,0.5611,0.8012,0.66
0.32489186672594816,0.5612,0.8011,0.66
0.32489226614372607,0.5612,0.8011,0.66
0.3248926202946099,0.5614,0.8011,0.6602
0.3249269983249249,0.5614,0.8011,0.6602
0.32492873987665866,0.5615,0.8011,0.6602
0.3249356211123613,0.5615,0.8011,0.6602
0.3249502337993292,0.5616,0.8011,0.6603
0.32504711165438754,0.5616,0.8011,0.6603
0.32507127941733854,0.5616,0.801,0.6603
0.32511017936080777,0.5617,0.801,0.6603
0.3251575593034696,0.5617,0.801,0.6604
0.325222716629767,0.5617,0.801,0.6604
0.32529335747955346,0.5618,0.8008,0.6603
0.32531071284662844,0.5618,0.8008,0.6603
0.32533436404163196,0.5619,0.8008,0.6604
0.3254940132871888,0.562,0.8004,0.6603
0.3255349162475957,0.5621,0.8004,0.6604
0.3255797706840638,0.5622,0.8002,0.6604
0.32558010095922435,0.5622,0.8002,0.6604
0.32559336850446235,0.5622,0.8002,0.6604
0.3256497975349681,0.5622,0.8002,0.6604
0.32566098107718117,0.5622,0.8001,0.6604
0.3256756357933184,0.5623,0.8001,0.6604
0.32568149149305026,0.5624,0.8001,0.6605
0.32570631324727783,0.5624,0.8001,0.6605
0.325770150635489,0.5624,0.8001,0.6605
0.3257795902901052,0.5624,0.8001,0.6605
0.32581287721618274,0.5624,0.8001,0.6605
0.3258179029151006,0.5624,0.8001,0.6605
0.3258472659295423,0.5625,0.8001,0.6606
0.3260096163614178,0.5625,0.7993,0.6603
0.3260191915476798,0.5625,0.7993,0.6603
0.32602202004229236,0.5625,0.7993,0.6603
0.32608802613521054,0.5625,0.7993,0.6603
0.3260904684130788,0.5626,0.7993,0.6604
0.326124607806701,0.5626,0.7993,0.6604
0.32622054481695634,0.5628,0.7991,0.6604
0.3265334101598344,0.5628,0.7985,0.6603
0.32654613582397035,0.5628,0.7985,0.6603
0.32655661865395674,0.5629,0.7985,0.6603
0.32656419736656805,0.5629,0.7985,0.6603
0.3265762178795104,0.5629,0.7985,0.6603
0.32662148722676787,0.563,0.7984,0.6603
0.3266291193640836,0.563,0.7984,0.6603
0.3266406678527441,0.563,0.7984,0.6603
0.32668636418974734,0.5631,0.7979,0.6603
0.32671779282438657,0.5631,0.7979,0.6603
0.3267577179221091,0.5632,0.7979,0.6603
0.32676033245623765,0.5632,0.7979,0.6603
0.32678417745445576,0.5633,0.7978,0.6604
0.32679080668399363,0.5633,0.7978,0.6604
0.32679642814760895,0.5633,0.7978,0.6604
0.3267984724560526,0.5634,0.7978,0.6604
0.3268140954635749,0.5634,0.7978,0.6604
0.3268229318610586,0.5635,0.7978,0.6605
0.32684382072084495,0.5635,0.7978,0.6605
0.32686877847794704,0.5635,0.7978,0.6605
0.326886811597503,0.5636,0.7978,0.6605
0.32689200220492926,0.5636,0.7978,0.6606
0.32691730728191815,0.5637,0.7976,0.6605
0.32696066168121063,0.5637,0.7975,0.6605
0.3269925868779659,0.5637,0.7975,0.6605
0.3270248804468261,0.5637,0.7975,0.6605
0.3270704076686306,0.5637,0.7975,0.6606
0.32707931793361106,0.5638,0.7975,0.6606
0.3271585862437453,0.5638,0.7974,0.6606
0.3272414729956654,0.5638,0.7974,0.6605
0.32725657235353817,0.5638,0.7974,0.6606
0.32726200722485227,0.5639,0.7974,0.6606
0.3272735700151865,0.5639,0.7974,0.6606
0.3272796348354262,0.5639,0.7974,0.6606
0.3273016304883069,0.564,0.7974,0.6606
0.3273108290320309,0.564,0.7974,0.6607
0.32736648946444297,0.564,0.7974,0.6607
0.3274361972813254,0.564,0.7973,0.6607
0.32752345711274866,0.564,0.7973,0.6607
0.32752740601542885,0.564,0.7973,0.6607
0.3275613027571484,0.5641,0.7973,0.6607
0.3276030452798019,0.5641,0.7973,0.6607
0.3276048326384237,0.5641,0.7973,0.6607
0.3276430414880554,0.5642,0.7973,0.6608
0.3276475752245741,0.5642,0.7973,0.6608
0.32768612463004715,0.5642,0.7973,0.6608
0.3277107206432987,0.5643,0.7973,0.6608
0.32783843855501715,0.5643,0.797,0.6607
0.3278492961856512,0.5643,0.797,0.6607
0.3279015690645536,0.5643,0.797,0.6608
0.32793010151703383,0.5643,0.797,0.6608
0.3279402961017419,0.5644,0.797,0.6608
0.32796244060213214,0.5644,0.797,0.6608
0.3279895266235926,0.5644,0.797,0.6608
0.3279987432864639,0.5645,0.797,0.6609
0.3280367480984306,0.5645,0.797,0.6609
0.32805896378372057,0.5645,0.797,0.6609
0.32818531470586065,0.5645,0.7966,0.6608
0.3281931250721832,0.5646,0.7966,0.6608
0.32820975543305475,0.5646,0.7966,0.6608
0.3282591172274313,0.5646,0.7966,0.6608
0.32835595554945474,0.5646,0.7963,0.6608
0.32841886700220396,0.5647,0.7963,0.6608
0.32842148261498183,0.5647,0.7963,0.6608
0.32843463845759313,0.5647,0.7963,0.6608
0.32846337406424164,0.5647,0.7963,0.6608
0.3284679774136157,0.5648,0.7963,0.6608
0.3284912256224134,0.5648,0.7963,0.6609
0.3285304119718921,0.5648,0.7963,0.6609
0.32856704685462834,0.5649,0.7963,0.6609
0.3285748334619468,0.5649,0.7963,0.6609
0.3285816914056965,0.5649,0.7963,0.661
0.32860135198311546,0.5649,0.7963,0.661
0.32861046669129457,0.565,0.7963,0.661
0.3286511917812456,0.565,0.7958,0.6608
0.3286655626971736,0.5651,0.7958,0.6609
0.32866761829745905,0.5651,0.7958,0.6609
0.3286873771785003,0.5651,0.7958,0.6609
0.3287397411956399,0.5651,0.7958,0.6609
0.3287836746730835,0.5651,0.7958,0.6609
0.32882801970269576,0.5651,0.7958,0.6609
0.32883841177388407,0.5652,0.7958,0.6609
0.3289765799027123,0.5652,0.7955,0.6608
0.328997050772016,0.5652,0.7955,0.6609
0.3290427916495395,0.5653,0.7953,0.6608
0.32909102168738136,0.5653,0.7952,0.6608
0.3292134555980622,0.5654,0.7952,0.6609
0.329217825412807,0.5654,0.7952,0.6609
0.32922867172365355,0.5654,0.7952,0.6609
0.3292550041429045,0.5654,0.7952,0.6609
0.32926159934405014,0.5654,0.7952,0.6609
0.3292752463236779,0.5655,0.7952,0.6609
0.32927839226204497,0.5655,0.7951,0.6609
0.3292904226918533,0.5655,0.7951,0.6609
0.3292984978622475,0.5655,0.7951,0.661
0.32930683541785927,0.5656,0.7951,0.661
0.3293071798623948,0.5656,0.7951,0.661
0.32931751273693527,0.5656,0.795,0.661
0.3293351325234931,0.5657,0.795,0.661
0.32935232010444887,0.5657,0.795,0.661
0.3293716765260348,0.5658,0.795,0.6611
0.3294301021552086,0.5658,0.795,0.6611
0.32943616577457324,0.5659,0.795,0.6611
0.3294570038107184,0.5659,0.795,0.6612
0.32949288448491515,0.5659,0.795,0.6612
0.32950612720070244,0.5659,0.795,0.6612
0.3296068160903749,0.5659,0.7949,0.6612
0.3296124365988552,0.566,0.7949,0.6612
0.3296575411163884,0.566,0.7949,0.6612
0.3296594836916015,0.566,0.7949,0.6612
0.3297179183389319,0.566,0.7949,0.6612
0.329766656260321,0.566,0.7949,0.6612
0.3297844634516612,0.5661,0.7949,0.6612
0.32979786613268197,0.5661,0.7949,0.6613
0.32983461869047515,0.5661,0.7949,0.6613
0.3298452662331636,0.5662,0.7949,0.6613
0.32992553302875904,0.5662,0.7948,0.6613
0.32994693260421676,0.5662,0.7948,0.6613
0.33007706409410675,0.5662,0.7947,0.6613
0.33009459959819365,0.5662,0.7947,0.6613
0.3301736873966385,0.5663,0.7947,0.6613
0.33025638353783093,0.5663,0.7946,0.6613
0.33025800613735,0.5665,0.7946,0.6614
0.3303080997650158,0.5665,0.7946,0.6614
0.33043393605957955,0.5665,0.7946,0.6615
0.33047661821524904,0.5666,0.7945,0.6615
0.33047952477627135,0.5666,0.7945,0.6615
0.33053919723791186,0.5666,0.7945,0.6615
0.3305442433190263,0.5667,0.7945,0.6615
0.33063581841060136,0.5667,0.7944,0.6615
0.3306653202841811,0.5668,0.7944,0.6615
0.33076716532476796,0.5668,0.7943,0.6615
0.33076800983956495,0.5668,0.7943,0.6615
0.3307713027250019,0.5668,0.7943,0.6615
0.33079952417114206,0.5668,0.7943,0.6616
0.33082507295527447,0.5669,0.7943,0.6616
0.33083805593670434,0.567,0.7943,0.6617
0.33084463343345394,0.567,0.7943,0.6617
0.33089006173969726,0.567,0.7943,0.6617
0.33106045376652343,0.567,0.7941,0.6616
0.3310946120408801,0.567,0.7941,0.6616
0.3311097625227446,0.567,0.7941,0.6616
0.3311173000365684,0.567,0.7941,0.6616
0.3311542433877327,0.5671,0.7941,0.6617
0.33116142634955786,0.5671,0.7941,0.6617
0.3311919155431889,0.5672,0.794,0.6617
0.331256611764664,0.5672,0.7939,0.6617
0.33125670622797965,0.5672,0.7939,0.6617
0.3312934834154816,0.5672,0.7938,0.6617
0.33132277919542263,0.5672,0.7938,0.6616
0.3313852787779189,0.5672,0.7938,0.6617
0.3314014151745453,0.5673,0.7938,0.6617
0.3314928213109787,0.5673,0.7938,0.6617
0.3315115804056646,0.5673,0.7938,0.6617
0.33156852440380896,0.5673,0.7938,0.6617
0.3316832665355238,0.5674,0.7937,0.6618
0.3317262146379468,0.5674,0.7937,0.6618
0.33180510557778176,0.5674,0.7937,0.6617
0.3318836402870988,0.5674,0.7934,0.6617
0.3318847203504071,0.5675,0.7934,0.6617
0.33199783490015305,0.5676,0.7934,0.6618
0.33200477355547664,0.5676,0.7934,0.6618
0.3320474115884171,0.5676,0.7934,0.6618
0.3320789469118384,0.5677,0.7934,0.6618
0.33207993035732863,0.5677,0.7934,0.6619
0.3320917395582137,0.5677,0.7934,0.6619
0.3320921043550866,0.5678,0.7934,0.6619
0.3321187697971523,0.5678,0.7934,0.6619
0.3321727642867698,0.5678,0.7934,0.6619
0.3321798136719295,0.5678,0.7934,0.6619
0.332226053062797,0.5678,0.7934,0.6619
0.33222710008585854,0.5679,0.7934,0.6619
0.33222900401422695,0.5679,0.7934,0.6619
0.33226549849906717,0.5679,0.7934,0.662
0.3322781993306594,0.5679,0.7934,0.662
0.33228400143926745,0.5679,0.7934,0.662
0.3323389926418864,0.568,0.7932,0.662
0.3325110832269203,0.568,0.7929,0.6618
0.3325326093219814,0.568,0.7929,0.6619
0.3325543837000343,0.568,0.7929,0.6619
0.3325706111749702,0.568,0.7929,0.6619
0.3325934194266929,0.5681,0.7929,0.6619
0.3325952468253451,0.5681,0.7929,0.6619
0.33262640775492563,0.5681,0.7928,0.6619
0.3326375618199333,0.5681,0.7928,0.6619
0.33272523363380435,0.5682,0.7926,0.6619
0.3327304543049182,0.5682,0.7926,0.6619
0.33276047882037196,0.5682,0.7926,0.6619
0.33277126961649894,0.5683,0.7926,0.6619
0.33280067629415316,0.5683,0.7926,0.662
0.33281644663956417,0.5683,0.7926,0.662
0.33284669059915917,0.5683,0.7926,0.662
0.3328592519992834,0.5683,0.7926,0.662
0.3329453422864815,0.5683,0.7926,0.662
0.3329564305636707,0.5684,0.7926,0.662
0.33297600013583384,0.5684,0.7926,0.662
0.33309049714352373,0.5685,0.7924,0.662
0.3330978748392878,0.5686,0.7924,0.6621
0.3332747699394952,0.5686,0.7915,0.6618
0.33329934926432225,0.5686,0.7915,0.6618
0.33333915436656875,0.5687,0.7913,0.6618
0.333358127751455,0.5687,0.7913,0.6618
0.33353918675639393,0.5688,0.791,0.6617
0.3335464975908847,0.5688,0.7909,0.6617
0.3335534887383501,0.5689,0.7909,0.6618
0.33357678820588527,0.5689,0.7909,0.6618
0.3336311135126287,0.5689,0.7909,0.6618
0.3336370079249008,0.569,0.7909,0.6618
0.33365827754501676,0.569,0.7908,0.6618
0.33365828242262363,0.569,0.7908,0.6618
0.3337416572322816,0.569,0.7907,0.6618
0.33395390703674543,0.569,0.7901,0.6616
0.3339892591539005,0.5691,0.7901,0.6616
0.333996894954468,0.5691,0.7901,0.6617
0.33400667791530264,0.5692,0.7901,0.6617
0.3340068811666416,0.5693,0.7901,0.6618
0.33401530035623234,0.5693,0.7901,0.6618
0.33402710907922567,0.5693,0.7901,0.6618
0.3341417190389146,0.5693,0.7901,0.6618
0.334145833087664,0.5693,0.7901,0.6618
0.33424353573943316,0.5694,0.7898,0.6617
0.33430159130854187,0.5694,0.7898,0.6617
0.33431493316325545,0.5694,0.7898,0.6617
0.3343359534716519,0.5694,0.7896,0.6617
0.33433641091989813,0.5695,0.7896,0.6617
0.3343387024573567,0.5695,0.7896,0.6618
0.33434017301093943,0.5695,0.7896,0.6618
0.3343562529156276,0.5696,0.7896,0.6618
0.33439600461098207,0.5697,0.7895,0.6618
0.33443929255585614,0.5697,0.7895,0.6618
0.3344502807504019,0.5697,0.7895,0.6618
0.3345434122809813,0.5697,0.7894,0.6618
0.3345615762747959,0.5697,0.7894,0.6618
0.3346094399777171,0.5698,0.7894,0.6618
0.3346646174690517,0.5698,0.7894,0.6618
0.3346892434716597,0.5698,0.7894,0.6619
0.3347079418852841,0.5702,0.7894,0.6621
0.3347123316376945,0.5702,0.7894,0.6621
0.334727590558792,0.5702,0.7894,0.6621
0.3347930227271587,0.5702,0.7893,0.6621
0.3348025589313126,0.5703,0.7893,0.6622
0.3348148326359313,0.5704,0.7893,0.6622
0.33484114831264256,0.5704,0.7893,0.6622
0.3348573397264609,0.5704,0.7893,0.6622
0.33493647160623413,0.5705,0.7893,0.6623
0.3349521200696443,0.5705,0.7893,0.6623
0.3349629574445063,0.5705,0.7893,0.6623
0.33497521058963997,0.5705,0.7893,0.6623
0.3350088410544601,0.5705,0.7893,0.6623
0.33506137150111737,0.5706,0.7892,0.6623
0.3350739657332459,0.5706,0.7891,0.6623
0.33507942342923464,0.5706,0.7891,0.6623
0.33508789121665944,0.5706,0.7891,0.6623
0.33525883737022294,0.5707,0.7887,0.6622
0.3352610439504876,0.5707,0.7887,0.6622
