PER_PROGRAM_BASELINE
Benchmark,Precision,Recall
0.004690533329056052,0.3867,0.948,0.5493
0.0046913132342842195,0.3867,0.948,0.5493
0.00469140401598533,0.3867,0.948,0.5493
0.0046914678535986114,0.3867,0.948,0.5493
0.004691692704922679,0.3867,0.948,0.5493
0.004691758555333406,0.3867,0.948,0.5494
0.004692475684860351,0.3867,0.948,0.5494
0.004694005458131096,0.3867,0.948,0.5494
0.004694451234848421,0.3868,0.948,0.5494
0.004696479065745959,0.3868,0.948,0.5494
0.004696795938473665,0.3868,0.948,0.5494
0.004697381875788189,0.3868,0.948,0.5494
0.004697794038093594,0.3868,0.948,0.5494
0.004697853573901396,0.3868,0.948,0.5494
0.004699172104117078,0.3868,0.948,0.5494
0.004699213208282753,0.3868,0.948,0.5494
0.0046996438022302855,0.3868,0.948,0.5494
0.004699779319723474,0.3868,0.948,0.5494
0.004699787134239191,0.3868,0.948,0.5494
0.004700036190559962,0.3868,0.948,0.5495
0.00470016660487765,0.3869,0.948,0.5495
0.004700642351036284,0.3869,0.948,0.5495
0.004700838942125983,0.3869,0.948,0.5495
0.0047012983664749385,0.3869,0.948,0.5495
0.004701995525451487,0.3869,0.948,0.5496
0.004702374996089946,0.3869,0.948,0.5496
0.004703625732286092,0.387,0.948,0.5496
0.0047046969258586705,0.387,0.948,0.5496
0.004705098026141814,0.387,0.948,0.5496
0.004706608325612403,0.387,0.948,0.5496
0.004708110022171232,0.387,0.948,0.5496
0.004709591706862212,0.387,0.948,0.5496
0.004709861061754791,0.387,0.948,0.5496
0.004713154644279143,0.387,0.948,0.5496
0.004714349670947358,0.387,0.948,0.5497
0.0047159369614478775,0.387,0.948,0.5497
0.004716316432086337,0.3871,0.948,0.5497
0.004721031557807884,0.3871,0.948,0.5497
0.00472177171525402,0.3871,0.948,0.5498
0.004722765653416881,0.3871,0.948,0.5498
0.0047231451240553396,0.3872,0.948,0.5498
0.004723826320967602,0.3872,0.948,0.5498
0.004725266339483513,0.3872,0.948,0.5498
0.004726142160918832,0.3872,0.948,0.5498
0.004726343519301273,0.3872,0.948,0.5498
0.004727816216547735,0.3872,0.948,0.5499
0.00472807428261037,0.3873,0.948,0.5499
0.004729125542168641,0.3873,0.948,0.55
0.004729550312156733,0.3873,0.948,0.55
0.004729929782795192,0.3874,0.948,0.55
0.00473149411643023,0.3874,0.948,0.55
0.004731599568291456,0.3874,0.948,0.5501
0.004732542427976818,0.3875,0.948,0.5501
0.004732647879838043,0.3875,0.948,0.5501
0.00473512518858447,0.3875,0.948,0.5502
0.0047356096055639185,0.3876,0.948,0.5502
0.004736591847283545,0.3876,0.948,0.5502
0.004736657917110506,0.3876,0.948,0.5502
0.00473688731571964,0.3876,0.948,0.5503
0.004737037387748965,0.3876,0.948,0.5503
0.004737938326717698,0.3877,0.948,0.5503
0.0047400584502058155,0.3877,0.948,0.5503
0.004740736700331121,0.3877,0.948,0.5503
0.004741230893560673,0.3877,0.948,0.5503
0.00474432076245473,0.3877,0.948,0.5503
0.004744692103178203,0.3877,0.948,0.5503
0.0047461334960616055,0.3877,0.948,0.5503
0.004748290251984949,0.3877,0.948,0.5503
0.004748761950098156,0.3877,0.948,0.5503
0.004750278349109182,0.3877,0.948,0.5503
0.004750772542338734,0.3877,0.948,0.5503
0.004750956924450763,0.3877,0.948,0.5503
0.004755082743530876,0.3877,0.948,0.5503
0.004755478937426673,0.3877,0.948,0.5504
0.00475652724897326,0.3878,0.948,0.5504
0.004758195598137273,0.3878,0.948,0.5504
0.004760412965222393,0.3878,0.948,0.5504
0.004760498573228825,0.3878,0.948,0.5504
0.004761798957478192,0.3878,0.948,0.5504
0.004762147060831391,0.3878,0.948,0.5504
0.004762301440125966,0.3878,0.948,0.5505
0.004762326129410886,0.3878,0.948,0.5505
0.0047625265314698495,0.3878,0.948,0.5505
0.004762863187843017,0.3878,0.948,0.5505
0.0047630792628446115,0.3878,0.948,0.5505
0.004765846569092826,0.3879,0.948,0.5505
0.00476629776052993,0.3879,0.948,0.5505
0.004771959165839153,0.3879,0.948,0.5505
0.004772562154139229,0.3879,0.948,0.5505
0.004774588565281943,0.3879,0.948,0.5505
0.004774694017143169,0.3879,0.948,0.5505
0.00477597571967164,0.3879,0.948,0.5505
0.004777563261217038,0.3879,0.948,0.5506
0.004777668713078264,0.3879,0.948,0.5506
0.004779659794323362,0.388,0.948,0.5507
0.004779765246184587,0.388,0.948,0.5507
0.004779785163928039,0.3881,0.948,0.5507
0.004780018946890675,0.3881,0.948,0.5508
0.0047800392649618205,0.3881,0.948,0.5508
0.004780144716823046,0.3881,0.948,0.5508
0.004780154666658117,0.3882,0.948,0.5508
0.004780278700486452,0.3882,0.948,0.5508
0.0047805381883374316,0.3882,0.948,0.5508
0.004780556285734207,0.3882,0.948,0.5508
0.004780772893716005,0.3882,0.948,0.5508
0.004783605843807446,0.3882,0.948,0.5508
0.004783645388226912,0.3883,0.948,0.5509
0.004784163799938251,0.3884,0.948,0.5511
0.0047846579931678035,0.3884,0.948,0.5511
0.0047846936997735,0.3884,0.948,0.5511
0.004784856092412893,0.3886,0.948,0.5512
0.004785566840036134,0.3886,0.948,0.5512
0.00478590440395948,0.3886,0.948,0.5512
0.0047867802505823075,0.3886,0.948,0.5512
0.004786914282111838,0.3886,0.948,0.5512
0.0047870845418972255,0.3886,0.948,0.5513
0.004787206494805286,0.3886,0.948,0.5513
0.0047878285621288956,0.3887,0.948,0.5513
0.0047879909547682885,0.3887,0.948,0.5513
0.004788132853443813,0.3887,0.948,0.5513
0.004788208032767355,0.3887,0.948,0.5513
0.004788254806351873,0.3887,0.948,0.5513
0.004788512324082272,0.3887,0.948,0.5513
0.004788518435796057,0.3887,0.948,0.5513
0.004788634276990332,0.3887,0.948,0.5513
0.004789039266314876,0.3887,0.948,0.5513
0.004789418736953335,0.3887,0.948,0.5514
0.004789905904589683,0.3887,0.948,0.5514
0.004791822720475808,0.3887,0.948,0.5514
0.004793919253582131,0.3888,0.948,0.5514
0.00479429872422059,0.3888,0.948,0.5515
0.004794597121641234,0.3889,0.948,0.5515
0.00479466322559064,0.3889,0.948,0.5515
0.004795711537137228,0.3889,0.948,0.5515
0.0047957522348681895,0.3889,0.948,0.5515
0.004796091007775687,0.389,0.9479,0.5517
0.004798311181746372,0.389,0.9479,0.5517
0.0047985733862783864,0.389,0.9479,0.5517
0.004799989871828561,0.389,0.9479,0.5517
0.004801533910976284,0.3891,0.9479,0.5517
0.004802407631777809,0.3892,0.9479,0.5518
0.004803356717235963,0.3892,0.9479,0.5518
0.004809657437494457,0.3893,0.9479,0.5519
0.004811827167122734,0.3893,0.9479,0.5519
0.004812074737847886,0.3893,0.9479,0.5519
0.004815196886826739,0.3893,0.9479,0.5519
0.004817941203888184,0.3893,0.9479,0.5519
0.004821298304774881,0.3893,0.9479,0.5519
0.0048230324003838785,0.3893,0.9479,0.5519
0.004823411871022338,0.3893,0.9479,0.5519
0.004823701189574916,0.3893,0.9479,0.5519
0.004826739837078626,0.3893,0.9479,0.552
0.004827597511515937,0.3894,0.9479,0.552
0.004827612977341259,0.3894,0.9479,0.552
0.004827773714277164,0.3894,0.9479,0.552
0.004827950541264607,0.3894,0.9479,0.552
0.004828108266286777,0.3894,0.9479,0.552
0.0048294317551379915,0.3894,0.9479,0.5521
0.004831091647536585,0.3894,0.9479,0.5521
0.0048322283413157995,0.3894,0.9479,0.5521
0.00483407586143045,0.3894,0.9479,0.5521
0.004836761562699481,0.3894,0.9479,0.5521
0.004837794693680477,0.3895,0.9479,0.5521
0.0048383288692201275,0.3895,0.9479,0.5521
0.004838572516399122,0.3895,0.9479,0.5521
0.004839273611225253,0.3895,0.9479,0.5521
0.004839380381613435,0.3895,0.9479,0.5521
0.0048401582043320806,0.3895,0.9479,0.5521
0.004842097066950593,0.3895,0.9479,0.5521
0.004842437138012849,0.3895,0.9479,0.5521
0.004843042101817023,0.3895,0.9479,0.5522
0.004843225027051071,0.3896,0.9479,0.5522
0.00484358004828141,0.3896,0.9479,0.5522
0.004843771354012378,0.3896,0.9479,0.5523
0.004844533671119174,0.3896,0.9479,0.5523
0.004844549176731024,0.3896,0.9479,0.5523
0.004844913141757634,0.3896,0.9479,0.5523
0.004845002313508498,0.3897,0.9479,0.5523
0.004845780136227145,0.3897,0.9479,0.5523
0.004847137118049396,0.3897,0.9479,0.5523
0.0048472160749917685,0.3897,0.9479,0.5523
0.004847573159397512,0.3897,0.9479,0.5523
0.0048480917857723045,0.3897,0.9479,0.5523
0.004849390456403991,0.3897,0.9479,0.5523
0.0048501682791226375,0.3897,0.9479,0.5523
0.004851704978824125,0.3898,0.9479,0.5524
0.0048548546201992926,0.3898,0.9479,0.5524
0.004857151122173536,0.3898,0.9479,0.5524
0.004857932092022299,0.3898,0.9479,0.5525
0.004858426285251852,0.3898,0.9479,0.5525
0.0048646920208250035,0.3898,0.9479,0.5525
0.004874057948414253,0.3899,0.9479,0.5525
0.004875437602815835,0.3899,0.9479,0.5525
0.004876004173588726,0.3899,0.9479,0.5525
0.00487630010088062,0.3899,0.9479,0.5525
0.004876852197409384,0.3899,0.9479,0.5525
0.004877803057256053,0.3899,0.9479,0.5526
0.004879371797439661,0.3899,0.9479,0.5526
0.0048807864385058625,0.39,0.9479,0.5526
0.004881773233878993,0.39,0.9479,0.5526
0.004881905062986341,0.39,0.9479,0.5526
0.0048822845336247995,0.39,0.9479,0.5526
0.004882643920808271,0.39,0.9479,0.5526
0.004884482751729179,0.39,0.9479,0.5526
0.004885602803892269,0.39,0.9479,0.5526
0.004891030795340877,0.39,0.9479,0.5526
0.004891380888979162,0.39,0.9479,0.5526
0.0048930553811175875,0.39,0.9479,0.5527
0.004893260993421412,0.39,0.9479,0.5527
0.004894807735257143,0.3901,0.9479,0.5527
0.0048955686098653434,0.3901,0.9479,0.5527
0.0048959361225340906,0.3901,0.9479,0.5527
0.004896116046184602,0.3901,0.9479,0.5527
0.004896812471448972,0.3901,0.9479,0.5527
0.004897162565087257,0.3901,0.9479,0.5527
0.004897191942087432,0.3901,0.9479,0.5527
0.004897216847153584,0.3901,0.9479,0.5528
0.004897542035725717,0.3901,0.9479,0.5528
0.00489809827211693,0.3901,0.9479,0.5528
0.004898427551339565,0.3902,0.9479,0.5528
0.004899313380259908,0.3902,0.9479,0.5528
0.004899692850898368,0.3902,0.9479,0.5528
0.004899832367725928,0.3902,0.9479,0.5528
0.004900130983322258,0.3902,0.9479,0.5528
0.004900211838364387,0.3902,0.9479,0.5528
0.0049005240844458885,0.3902,0.9479,0.5528
0.004900903555084348,0.3902,0.9479,0.5529
0.004901060980192764,0.3902,0.9479,0.5529
0.004901664255193152,0.3902,0.9479,0.5529
0.004903604107064119,0.3903,0.9479,0.5529
0.004903760788299475,0.3903,0.9479,0.5529
0.004904024446895667,0.3903,0.9479,0.5529
0.004904098300293672,0.3903,0.9479,0.5529
0.004904140258937935,0.3903,0.9479,0.5529
0.004905219372600324,0.3903,0.9479,0.5529
0.004905713565829876,0.3903,0.9479,0.5529
0.004905908218490585,0.3903,0.9479,0.5529
0.0049068067640644026,0.3903,0.9479,0.5529
0.004907157098818236,0.3903,0.9479,0.5529
0.004907186234702862,0.3903,0.9479,0.553
0.0049076413080859195,0.3903,0.9479,0.553
0.004908150370956953,0.3903,0.9479,0.553
0.004908419130804566,0.3904,0.9479,0.553
0.004908530090487113,0.3904,0.9479,0.553
0.004910043266250153,0.3904,0.9479,0.553
0.004910821088968799,0.3904,0.9479,0.553
0.004912275151429249,0.3904,0.9479,0.553
0.004914554551218521,0.3904,0.9479,0.553
0.004922864460020032,0.3904,0.9479,0.5531
0.004923651414080667,0.3905,0.9479,0.5531
0.004924862118266648,0.3905,0.9479,0.5531
0.004925976988715684,0.3905,0.9479,0.5532
0.004926523019349779,0.3905,0.9479,0.5532
0.004928518196155656,0.3905,0.9479,0.5532
0.004929433090188762,0.3906,0.9479,0.5532
0.004930643794374742,0.3906,0.9479,0.5532
0.004931777512573877,0.3906,0.9479,0.5532
0.004932003897089191,0.3906,0.9479,0.5532
0.004933293344787125,0.3906,0.9479,0.5533
0.004934100430195516,0.3906,0.9479,0.5533
0.0049342998722637504,0.3907,0.9479,0.5533
0.004934479900833975,0.3907,0.9479,0.5533
0.00493467934290221,0.3907,0.9479,0.5533
0.0049347105634247376,0.3907,0.9479,0.5533
0.004935788007208534,0.3907,0.9479,0.5533
0.004936379786309549,0.3907,0.9479,0.5533
0.004936807096531062,0.3907,0.9479,0.5533
0.004937186567169522,0.3907,0.9479,0.5534
0.004940022202810507,0.3907,0.9479,0.5534
0.004940624166845777,0.3907,0.9479,0.5534
0.0049419961993104715,0.3908,0.9479,0.5534
0.004943665492848188,0.3908,0.9479,0.5534
0.004943966712031961,0.3908,0.9479,0.5534
0.0049444880797998945,0.3908,0.9479,0.5534
0.0049449788649908785,0.3908,0.9479,0.5534
0.004945473058220431,0.3908,0.9479,0.5534
0.004946216891975628,0.3908,0.9479,0.5534
0.0049464058429538734,0.3908,0.9479,0.5534
0.004946619753541376,0.3908,0.9479,0.5534
0.004946695613783388,0.3908,0.9479,0.5535
0.004946785313592333,0.3908,0.9479,0.5535
0.004947031206671248,0.3908,0.9479,0.5535
0.0049475253999008,0.3908,0.9479,0.5535
0.0049487162866477,0.3908,0.9479,0.5535
0.00494909575728616,0.3909,0.9479,0.5535
0.004950320244559934,0.3909,0.9479,0.5535
0.004950802852290984,0.3909,0.9479,0.5535
0.004950903950264035,0.3909,0.9479,0.5535
0.0049535568918269,0.3909,0.9479,0.5535
0.0049537178364368615,0.3909,0.9479,0.5535
0.004954019326723161,0.3909,0.9479,0.5535
0.004954513519952714,0.3909,0.9479,0.5535
0.004958438464016274,0.3909,0.9479,0.5535
0.0049601189635241644,0.3909,0.9479,0.5535
0.004961420886443522,0.3909,0.9479,0.5536
0.004962859510315233,0.391,0.9479,0.5536
0.00496316143400815,0.391,0.9479,0.5536
0.004963353703544785,0.391,0.9479,0.5536
0.00496422014012437,0.391,0.9479,0.5536
0.004968988832889689,0.391,0.9479,0.5536
0.004969619439117936,0.391,0.9479,0.5536
0.0049700141635002715,0.391,0.9479,0.5536
0.004970654069841385,0.391,0.9479,0.5536
0.004970987276238947,0.391,0.9479,0.5536
0.004971479227493889,0.391,0.9479,0.5536
0.00497214545723567,0.391,0.9479,0.5537
0.00497264759576405,0.3911,0.9479,0.5537
0.004972689931679869,0.3911,0.9479,0.5537
0.004973355324479975,0.3911,0.9479,0.5537
0.0049736240264640595,0.3911,0.9479,0.5537
0.004973688530877537,0.3911,0.9479,0.5537
0.004973849517709527,0.3911,0.9479,0.5537
0.004973988608002588,0.3911,0.9479,0.5537
0.00497418272410709,0.3911,0.9479,0.5537
0.00497534885040264,0.3911,0.9479,0.5537
0.004975467833508442,0.3911,0.9479,0.5537
0.004975795839608367,0.3911,0.9479,0.5537
0.004975843043632193,0.3911,0.9479,0.5537
0.004976175310246827,0.3911,0.9479,0.5537
0.004976702479616268,0.3911,0.9479,0.5538
0.004976971989252397,0.3911,0.9479,0.5538
0.00497782319150245,0.3911,0.9479,0.5538
0.004978043443336356,0.3911,0.9479,0.5538
0.004978159322985511,0.3911,0.9479,0.5538
0.004978632714295048,0.3912,0.9479,0.5538
0.004978669578108266,0.3912,0.9479,0.5538
0.004978703259367261,0.3912,0.9479,0.5538
0.004979207634532099,0.3912,0.9479,0.5538
0.004979926672691486,0.3912,0.9479,0.5538
0.004980524446141041,0.3912,0.9479,0.5538
0.004981018639370593,0.3912,0.9479,0.5538
0.004981616095544856,0.3912,0.9479,0.5538
0.004983347365659721,0.3912,0.9479,0.5539
0.004984262960893431,0.3912,0.9479,0.5539
0.0049884313472852455,0.3912,0.9479,0.5539
0.004988525751372814,0.3912,0.9479,0.5539
0.004988774045053871,0.3912,0.9479,0.5539
0.00498888644249121,0.3912,0.9479,0.5539
0.004989019944602368,0.3912,0.9479,0.5539
0.0049911085579849865,0.3912,0.9479,0.5539
0.004992349744376143,0.3913,0.9479,0.5539
0.004994054600116216,0.3913,0.9479,0.5539
0.004994569140735783,0.3913,0.9479,0.5539
0.004995298712206699,0.3913,0.9479,0.5539
0.004995430661722859,0.3913,0.9479,0.5539
0.004996501891404534,0.3913,0.9479,0.5539
0.004996755854754805,0.3913,0.9479,0.5539
0.0049971594958890505,0.3913,0.9479,0.5539
0.004997250047984358,0.3913,0.9479,0.5539
0.004997653689118604,0.3913,0.9479,0.5539
0.004998131420484237,0.3913,0.9479,0.5539
0.004998131916361449,0.3913,0.9479,0.5539
0.004998510891122697,0.3913,0.9479,0.5539
0.004998626109591001,0.3913,0.9479,0.5539
0.004999596828266963,0.3913,0.9479,0.5539
0.004999917696146294,0.3913,0.9479,0.554
0.005000091021496516,0.3913,0.9479,0.554
0.005001493721450924,0.3913,0.9479,0.554
0.005002675990970129,0.3913,0.9479,0.554
0.005003674352349097,0.3913,0.9479,0.554
0.005005377245608719,0.3913,0.9479,0.554
0.0050058714388382716,0.3913,0.9479,0.554
0.005006111684727009,0.3914,0.9479,0.554
0.005006266277429496,0.3914,0.9479,0.554
0.005009151910901961,0.3914,0.9479,0.554
0.0050095036557934874,0.3914,0.9479,0.554
0.005009945737402674,0.3914,0.9479,0.554
0.0050131568902059736,0.3914,0.9479,0.554
0.005013875737978246,0.3914,0.9479,0.554
0.005016426200995743,0.3914,0.9479,0.554
0.005018131293537987,0.3914,0.9479,0.554
0.005018260862242053,0.3914,0.9479,0.554
0.005018755055471605,0.3914,0.9479,0.554
0.005019409582245552,0.3914,0.9479,0.554
0.005021034066600219,0.3914,0.9479,0.554
0.005021253771837224,0.3914,0.9479,0.5541
0.005021535946798686,0.3914,0.9479,0.5541
0.005022632944426812,0.3914,0.9479,0.5541
0.005022761607535133,0.3914,0.9479,0.5541
0.005022874004972471,0.3914,0.9479,0.5541
0.005022953806465555,0.3914,0.9479,0.5541
0.005023127137656364,0.3914,0.9479,0.5541
0.005025937187715364,0.3914,0.9479,0.5541
0.005026220012990746,0.3914,0.9479,0.5541
0.0050270432584279155,0.3914,0.9479,0.5541
0.005027321894900135,0.3914,0.9479,0.5541
0.005027537451657469,0.3914,0.9479,0.5541
0.005028507232753102,0.3914,0.9479,0.5541
0.00502897893086631,0.3915,0.9479,0.5541
0.005029314949853175,0.3915,0.9479,0.5541
0.005029315841476066,0.3915,0.9479,0.5541
0.005029649047873628,0.3915,0.9479,0.5541
0.005029809143082728,0.3915,0.9479,0.5541
0.005031309367398732,0.3915,0.9479,0.5541
0.005031790261849503,0.3915,0.9479,0.5541
0.0050320079056214405,0.3915,0.9479,0.5541
0.0050325680845681505,0.3915,0.9479,0.5541
0.0050358298063132205,0.3915,0.9479,0.5541
0.0050358639638296825,0.3915,0.9479,0.5542
0.0050364849631371325,0.3915,0.9479,0.5542
0.005036768519570867,0.3915,0.9479,0.5542
0.005044628869343199,0.3915,0.9479,0.5542
0.005045006501516281,0.3916,0.9479,0.5542
0.005045024389657929,0.3916,0.9479,0.5542
0.005045802212376575,0.3916,0.9479,0.5542
0.0050474111865119325,0.3916,0.9479,0.5542
0.005047674350143602,0.3916,0.9479,0.5542
0.005047790657150392,0.3916,0.9479,0.5542
0.0050487553233727915,0.3916,0.9479,0.5542
0.005050370341663702,0.3916,0.9479,0.5542
0.005051345678526059,0.3916,0.9479,0.5543
0.005051839871755612,0.3916,0.9479,0.5543
0.005052171774182709,0.3916,0.9479,0.5543
0.005052716371750898,0.3916,0.9479,0.5543
0.005053643094004544,0.3916,0.9479,0.5543
0.0050540924333575404,0.3917,0.9479,0.5543
0.005061337762604811,0.3917,0.9479,0.5543
0.005061398729739547,0.3917,0.9479,0.5543
0.0050625834115258905,0.3918,0.9479,0.5544
0.005062694194470904,0.3918,0.9479,0.5544
0.005063077604755443,0.3918,0.9479,0.5544
0.005063466382756772,0.3918,0.9479,0.5544
0.005067958170341826,0.3918,0.9479,0.5544
0.005071053107204255,0.3918,0.9479,0.5544
0.005071547300433808,0.3918,0.9479,0.5544
0.005073666367081096,0.3918,0.9479,0.5544
0.005074187272921565,0.3918,0.9479,0.5544
0.005075913667345613,0.3918,0.9479,0.5544
0.00507623165878177,0.3918,0.9479,0.5544
0.005078593461422904,0.3918,0.9479,0.5544
0.005078614921984203,0.3918,0.9479,0.5544
0.00507894177023513,0.3918,0.9479,0.5544
0.005079109115213755,0.3918,0.9479,0.5545
0.005082932939183585,0.3918,0.9479,0.5545
0.0050831738114349686,0.3918,0.9479,0.5545
0.0050856262771619126,0.3918,0.9479,0.5545
0.005086485168357717,0.3918,0.9479,0.5545
0.005086979361587269,0.3918,0.9479,0.5545
0.00509361125127763,0.3918,0.9479,0.5545
0.005095980111036887,0.3918,0.9479,0.5545
0.0050964743042664394,0.3918,0.9479,0.5545
0.0050967061881400585,0.3918,0.9479,0.5545
0.005097200381369612,0.3918,0.9479,0.5545
0.005099733894973044,0.3918,0.9479,0.5545
0.005102327995595067,0.3919,0.9479,0.5545
0.005102442410818172,0.3919,0.9479,0.5545
0.005103381670757249,0.3919,0.9479,0.5545
0.005104570148061434,0.3919,0.9479,0.5545
0.005105211203353355,0.3919,0.9479,0.5545
0.005107453355819723,0.3919,0.9479,0.5545
0.005108826892370771,0.392,0.9479,0.5546
0.005109017777358595,0.392,0.9479,0.5546
0.0051102553035032115,0.392,0.9479,0.5546
0.005111141234419407,0.392,0.9479,0.5546
0.005116178413427739,0.392,0.9479,0.5546
0.005117315082009674,0.392,0.9479,0.5546
0.005118784925369089,0.392,0.9479,0.5546
0.005119559622473411,0.392,0.9479,0.5547
0.005121889131961349,0.392,0.9479,0.5547
0.005133292849002098,0.3921,0.9479,0.5547
0.0051345754389802946,0.3921,0.9479,0.5547
0.005140871135545731,0.3921,0.9479,0.5547
0.005142965918501181,0.3921,0.9479,0.5547
0.005146483983314311,0.3921,0.9479,0.5547
0.005151906521716399,0.3921,0.9479,0.5547
0.005153853094531701,0.3921,0.9479,0.5547
0.0051539220724433924,0.3921,0.9479,0.5547
0.005154754039918793,0.3921,0.9479,0.5547
0.00515749658862356,0.3921,0.9479,0.5547
0.005163440647642141,0.3921,0.9479,0.5547
0.005164537427866477,0.3921,0.9479,0.5547
0.005164547482812226,0.3921,0.9479,0.5548
0.005164660299838848,0.3921,0.9479,0.5548
0.005167016886259509,0.3921,0.9479,0.5548
0.0051670671013439974,0.3921,0.9479,0.5548
0.0051684961799501545,0.3922,0.9479,0.5548
0.0051716189184123846,0.3922,0.9479,0.5548
0.005172867945080924,0.3922,0.9479,0.5548
0.005175909221019906,0.3922,0.9479,0.5548
0.005185662943339665,0.3922,0.9479,0.5548
0.005189048165483467,0.3922,0.9479,0.5548
0.005189573090224254,0.3922,0.9479,0.5548
0.005189825988202114,0.3922,0.9479,0.5548
0.005192563534837222,0.3922,0.9479,0.5548
0.005193341357555868,0.3922,0.9479,0.5548
0.005195229863764684,0.3922,0.9479,0.5548
0.005196113885531396,0.3922,0.9479,0.5548
0.005198213245014493,0.3922,0.9479,0.5548
0.005199617714965794,0.3922,0.9479,0.5549
0.005203133754702072,0.3922,0.9479,0.5549
0.0052084300647168395,0.3922,0.9479,0.5549
0.005209620013007756,0.3922,0.9479,0.5549
0.005210448564481188,0.3922,0.9479,0.5549
0.005210577220522137,0.3922,0.9479,0.5549
0.00521107141375169,0.3922,0.9479,0.5549
